t,theta,omega
3.075,15.31039045791735,2.369742978497235
3.076,15.312761386160025,2.3659288157789686
3.077,15.315128498332268,2.362136181142192
3.078,15.317491815972929,2.3583650614957716
3.079,15.319851360607759,2.3546154437188367
3.08,15.32220715374938,2.3508873146626463
3.081,15.324559216897264,2.347180661152445
3.082,15.326907571537696,2.3434954699892963
3.083,15.32925223914376,2.339831727951904
3.084,15.331593241175307,2.3361894217984127
3.085,15.333930599078945,2.3325685382681964
3.086,15.33626433428801,2.328969064083626
3.087,15.338594468222558,2.3253909859518225
3.088,15.340921022289342,2.321834290566396
3.089,15.343244017881803,2.318298964609164
3.09,15.345563476380057,2.3147849947518586
3.091,15.347879419150887,2.311292367657814
3.092,15.350191867547732,2.3078210699836386
3.093,15.352500842910677,2.304371088380875
3.094,15.354806366566457,2.3009424094976394
3.095,15.357108459828448,2.2975350199802484
3.096,15.35940714399666,2.2941489064748306
3.097,15.361702440357751,2.2907840556289205
3.098,15.363994370185011,2.28744045409304
3.099,15.36628295473838,2.2841180885222627
3.1,15.368568215264446,2.280816945577764
3.101,15.370850172996448,2.2775370119283562
3.102,15.373128849154291,2.27427827425201
3.103,15.37540426494455,2.2710407192373574
3.104,15.377676441560478,2.267824333585186
3.105,15.379945400182029,2.2646291040099125
3.106,15.38221116197586,2.2614550172410457
3.107,15.384473748095354,2.258302060024634
3.108,15.38673317968063,2.2551702191247003
3.109,15.388989477858567,2.2520594813246584
3.11,15.391242663742819,2.24896983342872
3.111,15.39349275843384,2.2459012622632852
3.112,15.395739783018902,2.2428537546783205
3.113,15.397983758572119,2.2398272975487212
3.114,15.400224706154477,2.2368218777756628
3.115,15.402462646813854,2.233837482287935
3.116,15.40469760158505,2.2308740980432678
3.117,15.406929591489819,2.227931712029637
3.118,15.409158637536894,2.225010311266563
3.119,15.41138476072202,2.222109882806392
3.12,15.413607982027992,2.219230413735567
3.121,15.415828322424682,2.216371891175883
3.122,15.418045802869077,2.2135343022857317
3.123,15.420260444305317,2.2107176342613317
3.124,15.422472267664732,2.2079218743379467
3.125,15.42468129386588,2.2051470097910904
3.126,15.42688754381459,2.202393027937719
3.127,15.429091038404,2.199659916137413
3.128,15.431291798514598,2.1969476617935424
3.129,15.433489845014277,2.194256252354423
3.13,15.435685198758366,2.19158567531446
3.131,15.437877880589683,2.188935918215278
3.132,15.440067911338584,2.18630696864684
3.133,15.442255311823006,2.1836988142485554
3.134,15.444440102848521,2.181111442710371
3.135,15.446622305208383,2.1785448417738578
3.136,15.448801939683582,2.1759989992332796
3.137,15.450979027042898,2.173473902936654
3.138,15.453153588042952,2.170969540786799
3.139,15.455325643428258,2.1684859007423687
3.14,15.457495213931288,2.16602297081888
3.141,15.459662320272523,2.1635807390897233
3.142,15.461826983160508,2.1611591936871664
3.143,15.463989223291916,2.1587583228033442
3.144,15.466149061351608,2.156378114691239
3.145,15.468306518012689,2.1540185576656476
3.146,15.470461613936575,2.1516796401041405
3.147,15.472614369773051,2.1493613504480065
3.148,15.474764806160344,2.1470636772031897
3.149,15.476912943725175,2.1447866089412138
3.15,15.47905880308283,2.1425301343000958
3.151,15.481202404837235,2.14029424198525
3.152,15.483343769581008,2.1380789207703796
3.153,15.485482917895538,2.135884159498361
3.154,15.487619870351052,2.1337099470821137
3.155,15.489754647506683,2.131556272505462
3.156,15.491887269910542,2.1294231248239877
3.157,15.494017758099794,2.1273104931658686
3.158,15.496146132600721,2.1252183667327116
3.159,15.498272413928806,2.123146734800371
3.16,15.500396622588799,2.1210955867197603
3.161,15.502518779074796,2.1190649119176523
3.162,15.504638903870319,2.1170546998974706
3.163,15.506757017448383,2.1150649402400687
3.164,15.508873140271579,2.113095622604502
3.165,15.510987292792153,2.1111467367287893
3.166,15.513099495452087,2.1092182724306636
3.167,15.515209768683171,2.107310219608314
3.168,15.51731813290709,2.1054225682411194
3.169,15.519424608535502,2.103555308390369
3.17,15.521529215970125,2.1017084301999778
3.171,15.523631975602813,2.09988192389719
3.172,15.525732907815641,2.098075779793274
3.173,15.527832032980994,2.0962899882842074
3.174,15.529929371461646,2.0945245398513532
3.175,15.53202494361085,2.0927794250621283
3.176,15.534118769772418,2.0910546345706598
3.177,15.536210870280813,2.0893501591184354
3.178,15.538301265461236,2.0876659895349428
3.179,15.540389975629711,2.086002116738301
3.18,15.542477021093179,2.084358531735883
3.181,15.544562422149578,2.082735225624927
3.182,15.546646199087945,2.0811321895931454
3.183,15.548728372188496,2.0795494149193163
3.184,15.550808961722723,2.0779868929738736
3.185,15.552887987953484,2.076444615219484
3.186,15.554965471135098,2.0749225732116194
3.187,15.557041431513431,2.0734207585991147
3.188,15.559115889325994,2.071939163124725
3.189,15.56118886480204,2.070477778625667
3.19,15.563260378162651,2.0690365970341578
3.191,15.565330449620841,2.067615610377941
3.192,15.567399099381648,2.066214810780808
3.193,15.569466347642225,2.0648341904631073
3.194,15.571532214591945,2.0634737417422504
3.195,15.573596720412496,2.062133457033204
3.196,15.575659885277972,2.0608133288489796
3.197,15.57772172935498,2.0595133498011107
3.198,15.579782272802737,2.058233512600124
3.199,15.581841535773162,2.0569738100560033
3.2,15.583899538410982,2.055734235078643
3.201,15.585956300853832,2.054514780678295
3.202,15.588011843232353,2.0533154399660103
3.203,15.590066185670292,2.052136206154067
3.204,15.592119348284607,2.050977072556397
3.205,15.594171351185565,2.0498380325889984
3.206,15.596222214476848,2.048719079770347
3.207,15.59827195825565,2.047620207721794
3.208,15.600320602612785,2.046541410167961
3.209,15.602368167632788,2.045482680937122
3.21,15.604414673394022,2.0444440139615847
3.211,15.606460139968773,2.043425403278058
3.212,15.608504587423367,2.0424268430280152
3.213,15.610548035818265,2.041448327458049
3.214,15.612590505208175,2.0404898509202187
3.215,15.61463201564215,2.0395514078723913
3.216,15.616672587163698,2.038632992878574
3.217,15.618712239810893,2.037734600609238
3.218,15.620750993616474,2.0368562258416385
3.219,15.622788868607953,2.0359978634601252
3.22,15.624825884807729,2.0351595084564456
3.221,15.626862062233185,2.0343411559300404
3.222,15.628897420896802,2.033542801088334
3.223,15.630931980806269,2.0327644392470154
3.224,15.632965761964583,2.032006065830313
3.225,15.634998784370168,2.0312676763712636
3.226,15.637031068016977,2.0305492665119695
3.227,15.639062632894603,2.029850832003856
3.228,15.641093498988388,2.0291723687079153
3.229,15.643123686279534,2.0285138725949454
3.23,15.645153214745209,2.027875339745784
3.231,15.647182104358663,2.0272567663515315
3.232,15.649210375089332,2.0266581487137727
3.233,15.651238046902956,2.026079483244785
3.234,15.653265139761682,2.025520766467743
3.235,15.65529167362418,2.0249819950169177
3.236,15.657317668445753,2.024463165637866
3.237,15.659343144178445,2.0239642751876143
3.238,15.66136812077116,2.0234853206348347
3.239,15.663392618169764,2.0230262990600165
3.24,15.665416656317207,2.022587207655628
3.241,15.667440255153629,2.0221680437262726
3.242,15.66946343461647,2.02176880468884
3.243,15.671486214640586,2.0213894880726464
3.244,15.673508615158365,2.0210300915195725
3.245,15.675530656099834,2.020690612784191
3.246,15.677552357392772,2.0203710497338907
3.247,15.679573738962825,2.02007140034899
3.248,15.681594820733618,2.0197916627228483
3.249,15.68361562262687,2.0195318350619655
3.25,15.685636164562505,2.01929191568608
3.251,15.687656466458764,2.0190719030282542
3.252,15.689676548232322,2.018871795634961
3.253,15.6916964297984,2.0186915921661552
3.254,15.693716131070879,2.0185312913953446
3.255,15.695735671962408,2.0183908922096503
3.256,15.69775507238453,2.018270393609863
3.257,15.699774352247783,2.018169794710493
3.258,15.70179353146182,2.018089094739809
3.259,15.703812629935523,2.018028293039877
3.26,15.705831667577115,2.017987389066586
3.261,15.707850664294275,2.0179663823896723
3.262,15.709869639994253,2.017965272692734
3.263,15.711888614583977,2.01798405977324
3.264,15.713907607970178,2.018022743542532
3.265,15.715926640059497,2.018081324025821
3.266,15.717945730758599,2.018159801362174
3.267,15.71996489997429,2.0182581758044993
3.268,15.721984167613627,2.0183764477195187
3.269,15.724003553584033,2.01851461758774
3.27,15.726023077793416,2.018672686003417
3.271,15.728042760150275,2.0188506536745057
3.272,15.73006262056382,2.0190485214226137
3.273,15.732082678944078,2.0192662901829426
3.274,15.734102955202017,2.0195039610042227
3.275,15.736123469249652,2.0197615350486444
3.276,15.73814424100016,2.020039013591778
3.277,15.740165290367997,2.020336398022491
3.278,15.742186637269008,2.0206536898428564
3.279,15.744208301620537,2.020990890668056
3.28,15.746230303341548,2.0213480022262753
3.281,15.748252662352732,2.021725026358592
3.282,15.750275398576623,2.0221219650188598
3.283,15.752298531937708,2.0225388202735823
3.284,15.754322082362545,2.0229755943017826
3.285,15.75634606977987,2.0234322893948655
3.286,15.75837051412071,2.023908907956472
3.287,15.7603954353185,2.0244054525023283
3.288,15.762420853309191,2.0249219256600877
3.289,15.764446788031362,2.025458330169165
3.29,15.766473259426334,2.0260146688805647
3.291,15.768500287438279,2.0265909447567028
3.292,15.770527892014332,2.0271871608712204
3.293,15.772556093104708,2.027803320408792
3.294,15.774584910662803,2.0284394266649253
3.295,15.776614364645312,2.029095483045756
3.296,15.778644475012339,2.0297714930678343
3.297,15.780675261727504,2.0304674603579036
3.298,15.782706744758059,2.031183388652676
3.299,15.784738944074991,2.0319192817985954
3.3,15.78677187965314,2.0326751437515997
3.301,15.788805571471297,2.03345097857687
3.302,15.790840039512325,2.0342467904485764
3.303,15.792875303763262,2.0350625836496175
3.304,15.794911384215432,2.0358983625713485
3.305,15.796948300864551,2.036754131713307
3.306,15.79898607371084,2.0376298956829295
3.307,15.801024722759124,2.038525659195259
3.308,15.80306426801895,2.03944142707265
3.309,15.805104729504691,2.0403772042444617
3.31,15.807146127235647,2.0413329957467456
3.311,15.80918848123616,2.0423088067219277
3.312,15.811231811535714,2.0433046424184806
3.313,15.813276138169048,2.04432050819059
3.314,15.815321481176255,2.0453564094978134
3.315,15.817367860602893,2.0464123519047304
3.316,15.819415296500082,2.047488341080588
3.317,15.821463808924621,2.0485843827989365
3.318,15.82351341793908,2.049700482937258
3.319,15.825564143611913,2.050836647476588
3.32,15.827616006017557,2.05199288250113
3.321,15.829669025236534,2.0531691941978627
3.322,15.831723221355558,2.0543655888561356
3.323,15.833778614467636,2.055582072867264
3.324,15.835835224672168,2.0568186527241097
3.325,15.837893072075053,2.0580753350206584
3.326,15.839952176788783,2.0593521264515875
3.327,15.842012558932552,2.060649033811826
3.328,15.84407423863235,2.061966063996107
3.329,15.846137236021065,2.063303223998513
3.33,15.848201571238583,2.0646605209120112
3.331,15.850267264431888,2.066037961927985
3.332,15.85233433575516,2.067435554335752
3.333,15.854402805369865,2.068853305522079
3.334,15.856472693444868,2.070291222970685
3.335,15.858544020156517,2.07174931426174
3.336,15.860616805688743,2.073227587071351
3.337,15.862691070233161,2.074726049171045
3.338,15.864766833989158,2.0762447084272404
3.339,15.866844117163993,2.0777835728007097
3.34,15.868922939972888,2.079342650346036
3.341,15.871003322639126,2.0809219492110613
3.342,15.87308528539414,2.0825214776363232
3.343,15.875168848477609,2.0841412439544875
3.344,15.877254032137547,2.085781256589769
3.345,15.879340856630398,2.0874415240573443
3.346,15.881429342221125,2.089122054962758
3.347,15.883519509183301,2.0908228580013186
3.348,15.8856113777992,2.0925439419574845
3.349,15.887704968359882,2.0942853157042443
3.35,15.889800301165288,2.0960469882024864
3.351,15.89189739652432,2.09782896850036
3.352,15.893996274754933,2.099631265732627
3.353,15.896096956184227,2.1014538891200054
3.354,15.898199461148522,2.1032968479685032
3.355,15.900303809993451,2.105160151668745
3.356,15.90241002307404,2.107043809695286
3.357,15.904518120754798,2.1089478316059203
3.358,15.906628123409792,2.1108722270409785
3.359,15.908740051422738,2.1128170057226154
3.36,15.910853925187077,2.11478217745409
3.361,15.912969765106059,2.116767752119034
3.362,15.915087591592822,2.118773739680713
3.363,15.917207425070474,2.120800150181277
3.364,15.919329285972166,2.1228469937410015
3.365,15.92145319474118,2.124914280557518
3.366,15.923579171830996,2.1270020209050373
3.367,15.925707237705375,2.129110225133561
3.368,15.927837412838434,2.131238903668083
3.369,15.92996971771472,2.1333880670077834
3.37,15.932104172829282,2.1355577257252087
3.371,15.934240798687751,2.1377478904654463
3.372,15.936379615806407,2.139958571945286
3.373,15.93852064471225,2.142189780952371
3.374,15.940663905943074,2.144441528344342
3.375,15.942809420047537,2.146713825047968
3.376,15.944957207585228,2.1490066820582663
3.377,15.947107289126738,2.1513201104376156
3.378,15.949259685253724,2.153654121314855
3.379,15.951414416558979,2.1560087258843743
3.38,15.953571503646497,2.158383935405194
3.381,15.955730967131535,2.1607797612000326
3.382,15.957892827640677,2.1631962146543655
3.383,15.9600571058119,2.1656333072154714
3.384,15.962223822294636,2.1680910503914697
3.385,15.964392997749826,2.170569455750343
3.386,15.966564652849987,2.173068534918955
3.387,15.968738808279271,2.1755882995820497
3.388,15.970915484733519,2.1781287614812457
3.389,15.973094702920317,2.1806899324140154
3.39,15.975276483559059,2.1832718242326554
3.391,15.977460847380991,2.1858744488432436
3.392,15.979647815129278,2.1884978182045844
3.393,15.981837407559047,2.191141944327146
3.394,15.984029645437438,2.1938068392719803
3.395,15.986224549543664,2.1964925151496373
3.396,15.98842214066905,2.1991989841190622
3.397,15.990622439617088,2.2019262583864845
3.398,15.992825467203483,2.204674350204292
3.399,15.995031244256197,2.207443271869897
3.4,15.997239791615495,2.2102330357245843
3.401,15.999451130133993,2.213043654152354
3.402,16.001665280676693,2.215875139578746
3.403,16.00388226412103,2.218727504469655
3.404,16.006102101356916,2.221600761330133
3.405,16.008324813286766,2.2244949227031796
3.406,16.01055042082555,2.2274100011685167
3.407,16.01277894490082,2.2303460093413543
3.408,16.015010406452756,2.2333029598711422
3.409,16.017244826434187,2.2362808654403072
3.41,16.01948222581063,2.2392797387629795
3.411,16.021722625560333,2.2422995925837044
3.412,16.023966046674282,2.2453404396761427
3.413,16.026212510156252,2.2484022928417553
3.414,16.028462037022823,2.251485164908477
3.415,16.030714648303405,2.2545890687293753
3.416,16.032970365040274,2.2577140171812964
3.417,16.035229208288587,2.260860023163497
3.418,16.037491199116406,2.264027099596263
3.419,16.039756358604723,2.267215259419513
3.42,16.04202470784747,2.2704245155913925
3.421,16.04429626795155,2.273654881086846
3.422,16.046571060036843,2.2769063688961837
3.423,16.04884910523623,2.2801789920236275
3.424,16.051130424695597,2.2834727634858463
3.425,16.053415039573856,2.2867876963104767
3.426,16.055702971042958,2.2901238035346267
3.427,16.05799424028789,2.293481098203369
3.428,16.060288868506692,2.296859593368214
3.429,16.06258687691047,2.300259302085576
3.43,16.06488828672338,2.303680237415216
3.431,16.067193119182654,2.3071224124186744
